race_id	date	race_type	around	course_len	weather	ground_state	race_class	place
202306010502	2023-01-14	0	0.0	1800	1	0	1	6
202306010503	2023-01-14	0	0.0	1200	3	0	1	6
202306010504	2023-01-14	0	0.0	1800	3	0	0	6
202306010505	2023-01-14	1	0.0	1600	3	0	0	6
202306010506	2023-01-14	1	0.0	2000	2	0	1	6
202306010507	2023-01-14	0	0.0	1200	2	0	2	6
202306010508	2023-01-14	0	0.0	1800	2	0	2	6
202306010509	2023-01-14	1	0.0	1600	2	0	2	6
202306010510	2023-01-14	0	0.0	1800	1	0	4	6
202306010511	2023-01-14	1	0.0	1200	1	2	5	6
202306010512	2023-01-14	1	0.0	2200	1	2	3	6
202306010601	2023-01-15	0	0.0	1200	1	0	1	6
202306010602	2023-01-15	0	0.0	1800	1	0	1	6
202306010603	2023-01-15	0	0.0	1800	1	0	1	6
202306010604	2023-01-15	0	0.0	1200	1	0	2	6
202306010605	2023-01-15	1	0.0	1600	1	0	1	6
202306010606	2023-01-15	0	0.0	1800	1	0	0	6
202306010607	2023-01-15	1	0.0	1600	1	0	2	6
202306010608	2023-01-15	0	0.0	1800	1	0	3	6
202306010609	2023-01-15	1	0.0	1200	3	0	4	6
202306010610	2023-01-15	0	0.0	1200	3	0	5	6
202306010611	2023-01-15	1	0.0	2000	1	0	5	6
202306010612	2023-01-15	1	0.0	1200	1	0	3	6
202306010701	2023-01-21	0	0.0	1200	0	2	1	6
202306010702	2023-01-21	0	0.0	1200	0	2	1	6
202306010703	2023-01-21	0	0.0	1800	0	2	1	6
202306010704	2023-01-21	0	0.0	1200	0	2	0	6
202306010705	2023-01-21	1	0.0	2000	1	2	1	6
202306010706	2023-01-21	0	0.0	1800	1	2	0	6
202306010707	2023-01-21	0	0.0	1200	1	2	2	6
202306010708	2023-01-21	0	0.0	1800	1	2	2	6
202306010709	2023-01-21	0	0.0	1800	0	2	3	6
202306010710	2023-01-21	1	0.0	1800	0	2	3	6
202306010711	2023-01-21	1	0.0	2000	0	2	4	6
202306010712	2023-01-21	1	0.0	2200	0	2	2	6
202306010801	2023-01-22	0	0.0	1200	1	0	1	6
202306010802	2023-01-22	0	0.0	1800	1	0	1	6
202306010803	2023-01-22	0	0.0	1800	1	0	1	6
202306010804	2023-01-22	0	0.0	1200	1	0	2	6
202306010805	2023-01-22	1	0.0	2200	1	0	1	6
202306010806	2023-01-22	1	0.0	2000	1	0	0	6
202306010807	2023-01-22	0	0.0	1800	0	0	2	6
202306010808	2023-01-22	0	0.0	1200	0	0	3	6
202306010809	2023-01-22	1	0.0	1800	0	0	2	6
202306010810	2023-01-22	0	0.0	1200	0	0	4	6
202306010811	2023-01-22	1	0.0	2200	0	0	5	6
202306010812	2023-01-22	1	0.0	1600	0	0	3	6
202306020101	2023-02-25	0	0.0	1800	0	0	1	6
202306020102	2023-02-25	0	0.0	1200	0	0	1	6
202306020103	2023-02-25	0	0.0	1800	0	0	1	6
202306020104	2023-02-25	0	0.0	1200	0	0	1	6
202306020105	2023-02-25	1	0.0	1600	1	0	1	6
202306020106	2023-02-25	1	0.0	2000	1	0	1	6
202306020107	2023-02-25	0	0.0	1800	1	0	2	6
202306020108	2023-02-25	0	0.0	1800	1	0	2	6
202306020109	2023-02-25	1	0.0	2200	1	0	2	6
202306020110	2023-02-25	1	0.0	1800	1	0	5	6
202306020111	2023-02-25	1	0.0	1600	1	0	4	6
202306020112	2023-02-25	0	0.0	1200	1	0	3	6
202306020201	2023-02-26	0	0.0	1200	0	0	1	6
202306020202	2023-02-26	0	0.0	1800	0	0	1	6
202306020203	2023-02-26	0	0.0	1200	0	0	1	6
202306020204	2023-02-26	0	0.0	1800	0	0	1	6
202306020205	2023-02-26	1	0.0	2000	0	0	1	6
202306020206	2023-02-26	0	0.0	1800	0	0	2	6
202306020207	2023-02-26	1	0.0	1600	0	0	2	6
202306020208	2023-02-26	0	0.0	1200	0	0	2	6
202306020209	2023-02-26	1	0.0	1800	0	0	2	6
202306020210	2023-02-26	0	0.0	1200	0	0	4	6
202306020211	2023-02-26	1	0.0	1800	0	0	5	6
202306020212	2023-02-26	0	0.0	1800	0	0	3	6
202306020301	2023-03-04	0	0.0	1800	0	0	1	6
202306020302	2023-03-04	0	0.0	1200	0	0	1	6
202306020303	2023-03-04	0	0.0	1800	0	0	1	6
202306020304	2023-03-04	2		2880	0	0	1	6
202306020305	2023-03-04	1	0.0	1600	0	0	1	6
202306020306	2023-03-04	1	0.0	1800	0	0	1	6
202306020307	2023-03-04	0	0.0	1200	0	0	2	6
202306020308	2023-03-04	1	0.0	1600	0	0	2	6
202306020309	2023-03-04	1	0.0	2500	0	0	5	6
202306020310	2023-03-04	0	0.0	1800	0	0	4	6
202306020311	2023-03-04	1	0.0	1200	0	0	5	6
202306020312	2023-03-04	0	0.0	1800	0	0	3	6
202306020401	2023-03-05	0	0.0	1800	1	0	1	6
202306020402	2023-03-05	0	0.0	1200	1	0	1	6
202306020403	2023-03-05	0	0.0	1800	1	0	1	6
202306020404	2023-03-05	0	0.0	1200	1	0	2	6
202306020405	2023-03-05	1	0.0	2200	1	0	1	6
202306020406	2023-03-05	1	0.0	1600	1	0	2	6
202306020407	2023-03-05	0	0.0	1800	1	0	2	6
202306020408	2023-03-05	1	0.0	1600	1	0	3	6
202306020409	2023-03-05	1	0.0	2200	1	0	4	6
202306020410	2023-03-05	0	0.0	1800	1	0	5	6
202306020411	2023-03-05	1	0.0	2000	1	0	5	6
202306020412	2023-03-05	0	0.0	1200	1	0	3	6
202306020501	2023-03-11	0	0.0	1800	0	0	1	6
202306020502	2023-03-11	0	0.0	1200	0	0	1	6
202306020503	2023-03-11	0	0.0	1800	0	0	1	6
202306020504	2023-03-11	0	0.0	1200	0	0	1	6
202306020505	2023-03-11	1	0.0	1800	0	0	1	6
202306020506	2023-03-11	0	0.0	1800	0	0	1	6
202306020507	2023-03-11	1	0.0	2000	0	0	2	6
202306020508	2023-03-11	0	0.0	1200	0	0	2	6
202306020509	2023-03-11	0	0.0	1800	0	0	5	6
202306020510	2023-03-11	1	0.0	1200	0	0	4	6
202306020511	2023-03-11	1	0.0	1800	0	0	5	6
202306020512	2023-03-11	1	0.0	1200	0	0	3	6
202306020601	2023-03-12	0	0.0	1800	0	0	1	6
202306020602	2023-03-12	0	0.0	1200	0	0	1	6
202306020603	2023-03-12	0	0.0	1800	0	0	1	6
202306020604	2023-03-12	2		2880	0	0	1	6
202306020605	2023-03-12	1	0.0	2000	0	0	1	6
202306020606	2023-03-12	0	0.0	1800	0	0	2	6
202306020607	2023-03-12	1	0.0	1200	0	0	2	6
202306020608	2023-03-12	0	0.0	2400	1	0	2	6
202306020609	2023-03-12	1	0.0	1800	1	0	5	6
202306020610	2023-03-12	1	0.0	1600	1	0	5	6
202306020611	2023-03-12	1	0.0	1600	1	0	5	6
202306020612	2023-03-12	0	0.0	1200	1	0	2	6
202306020701	2023-03-18	0	0.0	1200	2	1	1	6
202306020702	2023-03-18	0	0.0	1800	2	1	1	6
202306020703	2023-03-18	0	0.0	1200	2	1	1	6
202306020704	2023-03-18	1	0.0	2000	3	2	1	6
202306020705	2023-03-18	1	0.0	2200	3	1	1	6
202306020706	2023-03-18	1	0.0	1600	2	1	2	6
202306020707	2023-03-18	0	0.0	1800	2	1	2	6
202306020708	2023-03-18	2		3350	2	1	5	6
202306020709	2023-03-18	1	0.0	2000	2	3	5	6
202306020710	2023-03-18	0	0.0	1800	2	3	4	6
202306020711	2023-03-18	1	0.0	1800	2	3	5	6
202306020712	2023-03-18	0	0.0	1200	2	3	3	6
202306020801	2023-03-19	0	0.0	1800	0	3	1	6
202306020802	2023-03-19	0	0.0	1200	0	3	1	6
202306020803	2023-03-19	0	0.0	1800	0	3	1	6
202306020804	2023-03-19	0	0.0	1200	0	3	2	6
202306020805	2023-03-19	1	0.0	1600	0	1	1	6
202306020806	2023-03-19	1	0.0	2000	0	1	2	6
202306020807	2023-03-19	0	0.0	1200	0	3	2	6
202306020808	2023-03-19	1	0.0	1600	0	1	3	6
202306020809	2023-03-19	1	0.0	1800	0	1	4	6
202306020810	2023-03-19	0	0.0	1200	0	1	5	6
202306020811	2023-03-19	1	0.0	1800	0	1	5	6
202306020812	2023-03-19	0	0.0	2400	0	1	3	6
202306030101	2023-03-25	0	0.0	1800	2	3	1	6
202306030102	2023-03-25	0	0.0	1200	2	3	1	6
202306030103	2023-03-25	0	0.0	1800	2	3	1	6
202306030104	2023-03-25	1	0.0	1600	2	3	1	6
202306030105	2023-03-25	1	0.0	1200	2	3	2	6
202306030106	2023-03-25	1	0.0	1800	2	3	2	6
202306030107	2023-03-25	0	0.0	1200	3	3	2	6
202306030108	2023-03-25	0	0.0	1800	3	3	2	6
202306030109	2023-03-25	0	0.0	1200	3	3	4	6
202306030110	2023-03-25	0	0.0	1800	1	3	5	6
202306030111	2023-03-25	1	0.0	2500	1	3	5	6
202306030112	2023-03-25	0	0.0	1800	3	3	3	6
202306030201	2023-03-26	0	0.0	1200	3	3	1	6
202306030202	2023-03-26	0	0.0	1800	3	3	1	6
202306030203	2023-03-26	0	0.0	1200	2	3	1	6
202306030204	2023-03-26	2		2880	2	3	1	6
202306030205	2023-03-26	1	0.0	1800	2	3	1	6
202306030206	2023-03-26	0	0.0	1200	2	3	2	6
202306030207	2023-03-26	0	0.0	1800	2	3	2	6
202306030208	2023-03-26	1	0.0	1800	2	3	3	6
202306030209	2023-03-26	1	0.0	2000	2	3	2	6
202306030210	2023-03-26	1	0.0	1600	2	3	4	6
202306030211	2023-03-26	0	0.0	1800	2	3	5	6
202306030212	2023-03-26	1	0.0	1200	2	3	3	6
202306030301	2023-04-01	0	0.0	1800	0	0	1	6
202306030302	2023-04-01	0	0.0	1200	0	0	1	6
202306030303	2023-04-01	0	0.0	1800	0	0	1	6
202306030304	2023-04-01	0	0.0	1200	0	0	1	6
202306030305	2023-04-01	1	0.0	2000	0	0	1	6
202306030306	2023-04-01	0	0.0	1800	0	0	1	6
202306030307	2023-04-01	1	0.0	1600	0	0	2	6
202306030308	2023-04-01	0	0.0	2400	0	0	2	6
202306030309	2023-04-01	0	0.0	1800	0	0	3	6
202306030310	2023-04-01	1	0.0	2500	0	0	5	6
202306030311	2023-04-01	1	0.0	1600	0	0	5	6
202306030312	2023-04-01	0	0.0	1200	0	0	2	6
202306030401	2023-04-02	0	0.0	1800	1	0	1	6
202306030402	2023-04-02	0	0.0	1200	1	0	1	6
202306030403	2023-04-02	0	0.0	1800	1	0	1	6
202306030404	2023-04-02	2		2880	1	0	1	6
202306030405	2023-04-02	1	0.0	2200	1	0	1	6
202306030406	2023-04-02	0	0.0	1800	1	0	2	6
202306030407	2023-04-02	1	0.0	1600	1	0	2	6
202306030408	2023-04-02	1	0.0	2200	1	0	2	6
202306030409	2023-04-02	0	0.0	1800	1	0	2	6
202306030410	2023-04-02	1	0.0	1600	1	0	5	6
202306030411	2023-04-02	1	0.0	2000	1	0	4	6
202306030412	2023-04-02	0	0.0	1200	1	0	3	6
202306030501	2023-04-08	0	0.0	1800	1	2	1	6
202306030502	2023-04-08	0	0.0	1200	1	2	1	6
202306030503	2023-04-08	0	0.0	1800	1	2	1	6
202306030504	2023-04-08	0	0.0	1200	1	2	1	6
202306030505	2023-04-08	1	0.0	2000	1	2	1	6
202306030506	2023-04-08	0	0.0	1800	1	2	1	6
202306030507	2023-04-08	1	0.0	1800	1	2	2	6
202306030508	2023-04-08	0	0.0	1800	1	2	2	6
202306030509	2023-04-08	0	0.0	1200	1	2	5	6
202306030510	2023-04-08	1	0.0	1200	1	2	4	6
202306030511	2023-04-08	1	0.0	1600	1	2	5	6
202306030512	2023-04-08	0	0.0	1200	3	2	2	6
202306030601	2023-04-09	0	0.0	1200	0	2	1	6
202306030602	2023-04-09	0	0.0	1800	0	2	1	6
202306030603	2023-04-09	0	0.0	1200	0	2	1	6
202306030604	2023-04-09	1	0.0	1600	0	2	1	6
202306030605	2023-04-09	1	0.0	2000	0	2	1	6
202306030606	2023-04-09	0	0.0	1800	0	2	2	6
202306030607	2023-04-09	1	0.0	1200	0	0	2	6
202306030608	2023-04-09	1	0.0	1800	0	0	2	6
202306030609	2023-04-09	0	0.0	2400	0	0	5	6
202306030610	2023-04-09	1	0.0	2000	0	0	5	6
202306030611	2023-04-09	0	0.0	1200	0	0	5	6
202306030612	2023-04-09	0	0.0	1800	0	0	2	6
202306030701	2023-04-15	0	0.0	1200	2	2	1	6
202306030702	2023-04-15	0	0.0	1800	2	2	1	6
202306030703	2023-04-15	0	0.0	1200	2	2	1	6
202306030704	2023-04-15	0	0.0	1800	2	2	1	6
202306030705	2023-04-15	1	0.0	1600	2	2	1	6
202306030706	2023-04-15	0	0.0	1800	2	1	2	6
202306030707	2023-04-15	1	0.0	2200	2	1	2	6
202306030708	2023-04-15	1	0.0	1200	2	1	3	6
202306030709	2023-04-15	1	0.0	2000	2	1	2	6
202306030710	2023-04-15	0	0.0	1800	2	3	4	6
202306030711	2023-04-15	2		4250	2	1	5	6
202306030712	2023-04-15	0	0.0	1200	2	3	5	6
202306030801	2023-04-16	0	0.0	1800	1	3	1	6
202306030802	2023-04-16	0	0.0	1200	1	3	1	6
202306030803	2023-04-16	0	0.0	1800	0	3	1	6
202306030804	2023-04-16	1	0.0	2200	0	1	1	6
202306030805	2023-04-16	0	0.0	1200	0	1	2	6
202306030806	2023-04-16	0	0.0	1800	0	1	2	6
202306030807	2023-04-16	0	0.0	1200	0	1	2	6
202306030808	2023-04-16	1	0.0	2000	0	1	5	6
202306030809	2023-04-16	0	0.0	1800	2	1	5	6
202306030810	2023-04-16	1	0.0	1200	0	1	5	6
202306030811	2023-04-16	1	0.0	2000	0	1	5	6
202306030812	2023-04-16	1	0.0	2500	3	1	4	6
202306040101	2023-09-09	2		2880	1	1	1	6
202306040102	2023-09-09	1	0.0	1600	1	1	1	6
202306040103	2023-09-09	0	0.0	1800	1	1	1	6
202306040104	2023-09-09	0	0.0	1200	1	1	0	6
202306040105	2023-09-09	1	0.0	2000	1	2	0	6
202306040106	2023-09-09	0	0.0	1200	1	1	2	6
202306040107	2023-09-09	1	0.0	1800	1	2	2	6
202306040108	2023-09-09	0	0.0	1800	1	1	2	6
202306040109	2023-09-09	1	0.0	1600	1	2	2	6
202306040110	2023-09-09	1	0.0	1200	0	2	5	6
202306040111	2023-09-09	1	0.0	2000	0	2	5	6
202306040112	2023-09-09	0	0.0	1200	0	1	2	6
202306040201	2023-09-10	0	0.0	1200	0	2	1	6
202306040202	2023-09-10	1	0.0	2000	0	0	1	6
202306040203	2023-09-10	0	0.0	1800	0	2	0	6
202306040204	2023-09-10	0	0.0	1200	0	2	2	6
202306040205	2023-09-10	1	0.0	1600	0	0	0	6
202306040206	2023-09-10	0	0.0	1800	0	0	2	6
202306040207	2023-09-10	1	0.0	1600	0	0	2	6
202306040208	2023-09-10	0	0.0	1800	0	0	2	6
202306040209	2023-09-10	1	0.0	1800	0	0	5	6
202306040210	2023-09-10	1	0.0	1200	0	0	4	6
202306040211	2023-09-10	1	0.0	1600	0	0	5	6
202306040212	2023-09-10	0	0.0	1200	0	0	3	6
202306040301	2023-09-16	0	0.0	1200	1	0	1	6
202306040302	2023-09-16	0	0.0	1800	1	0	1	6
202306040303	2023-09-16	1	0.0	1200	1	0	1	6
202306040304	2023-09-16	0	0.0	1800	1	0	0	6
202306040305	2023-09-16	1	0.0	1800	0	0	0	6
202306040306	2023-09-16	0	0.0	1200	0	0	2	6
202306040307	2023-09-16	1	0.0	2500	0	0	2	6
202306040308	2023-09-16	0	0.0	1800	0	0	2	6
202306040309	2023-09-16	0	0.0	2400	0	0	5	6
202306040310	2023-09-16	1	0.0	1600	0	0	5	6
202306040311	2023-09-16	0	0.0	1200	0	0	4	6
202306040312	2023-09-16	1	0.0	2000	0	0	2	6
202306040401	2023-09-17	0	0.0	1200	1	0	1	6
202306040402	2023-09-17	1	0.0	2000	1	0	1	6
202306040403	2023-09-17	0	0.0	1800	0	0	1	6
202306040404	2023-09-17	1	0.0	1200	0	0	0	6
202306040405	2023-09-17	1	0.0	1600	0	0	0	6
202306040406	2023-09-17	0	0.0	1800	0	0	2	6
202306040407	2023-09-17	0	0.0	1200	0	0	2	6
202306040408	2023-09-17	1	0.0	1800	0	0	2	6
202306040409	2023-09-17	0	0.0	1200	0	0	5	6
202306040410	2023-09-17	1	0.0	1800	0	0	4	6
202306040411	2023-09-17	0	0.0	1800	0	0	5	6
202306040412	2023-09-17	1	0.0	1200	0	0	2	6
202306040501	2023-09-18	2		2880	0	0	1	6
202306040502	2023-09-18	1	0.0	1600	0	0	1	6
202306040503	2023-09-18	0	0.0	1200	0	0	1	6
202306040504	2023-09-18	1	0.0	1800	0	0	1	6
202306040505	2023-09-18	1	0.0	1600	0	0	0	6
202306040506	2023-09-18	1	0.0	2000	0	0	0	6
202306040507	2023-09-18	0	0.0	1800	0	0	2	6
202306040508	2023-09-18	0	0.0	2400	0	0	2	6
202306040509	2023-09-18	0	0.0	1800	0	0	5	6
202306040510	2023-09-18	1	0.0	2000	0	0	3	6
202306040511	2023-09-18	1	0.0	2200	0	0	5	6
202306040512	2023-09-18	0	0.0	1200	0	0	2	6
202306040601	2023-09-23	0	0.0	1200	3	3	1	6
202306040602	2023-09-23	1	0.0	1600	3	1	1	6
202306040603	2023-09-23	0	0.0	1800	3	3	0	6
202306040604	2023-09-23	1	0.0	1200	1	1	2	6
202306040605	2023-09-23	1	0.0	1600	1	1	0	6
202306040606	2023-09-23	1	0.0	2000	1	1	2	6
202306040607	2023-09-23	0	0.0	1800	1	3	2	6
202306040608	2023-09-23	2		3210	1	2	5	6
202306040609	2023-09-23	1	0.0	1200	1	2	5	6
202306040610	2023-09-23	1	0.0	2500	1	2	5	6
202306040611	2023-09-23	0	0.0	1200	1	1	5	6
202306040612	2023-09-23	0	0.0	1800	1	1	3	6
202306040701	2023-09-24	0	0.0	1800	0	1	1	6
202306040702	2023-09-24	1	0.0	1200	0	2	1	6
202306040703	2023-09-24	1	0.0	1800	0	2	1	6
202306040704	2023-09-24	0	0.0	1200	0	1	0	6
202306040705	2023-09-24	1	0.0	2000	0	2	0	6
202306040706	2023-09-24	0	0.0	1800	0	1	2	6
202306040707	2023-09-24	1	0.0	1600	0	0	2	6
202306040708	2023-09-24	0	0.0	1200	0	2	2	6
202306040709	2023-09-24	1	0.0	1600	0	0	5	6
202306040710	2023-09-24	0	0.0	1800	0	2	4	6
202306040711	2023-09-24	1	0.0	2200	0	0	5	6
202306040712	2023-09-24	0	0.0	1200	0	2	3	6
202306040801	2023-09-30	2		2880	1	0	1	6
202306040802	2023-09-30	1	0.0	1200	1	0	1	6
202306040803	2023-09-30	0	0.0	1800	1	0	1	6
202306040804	2023-09-30	1	0.0	2000	1	0	1	6
202306040805	2023-09-30	1	0.0	1600	0	0	0	6
202306040806	2023-09-30	0	0.0	1200	0	0	0	6
202306040807	2023-09-30	0	0.0	1800	0	0	2	6
202306040808	2023-09-30	0	0.0	1200	0	0	2	6
202306040809	2023-09-30	1	0.0	2000	0	0	5	6
202306040810	2023-09-30	1	0.0	1200	0	0	5	6
202306040811	2023-09-30	1	0.0	1600	0	0	4	6
202306040812	2023-09-30	0	0.0	1200	0	0	3	6
202306040901	2023-10-01	0	0.0	1200	1	0	1	6
202306040902	2023-10-01	1	0.0	1600	1	0	1	6
202306040903	2023-10-01	1	0.0	1200	1	0	0	6
202306040904	2023-10-01	0	0.0	1800	1	0	2	6
202306040905	2023-10-01	1	0.0	1800	1	0	0	6
202306040906	2023-10-01	0	0.0	1200	1	0	2	6
202306040907	2023-10-01	1	0.0	2200	1	0	2	6
202306040908	2023-10-01	1	0.0	1600	1	0	2	6
202306040909	2023-10-01	0	0.0	1800	1	0	3	6
202306040910	2023-10-01	1	0.0	2000	1	0	3	6
202306040911	2023-10-01	1	0.0	1200	1	0	5	6
202306040912	2023-10-01	0	0.0	1200	1	0	4	6
202306050101	2023-12-02	0	0.0	1200	0	0	1	6
202306050102	2023-12-02	0	0.0	1800	0	0	1	6
202306050103	2023-12-02	1	0.0	1600	0	0	1	6
202306050104	2023-12-02	0	0.0	1800	0	0	1	6
202306050105	2023-12-02	1	0.0	1200	0	0	0	6
202306050106	2023-12-02	0	0.0	1800	0	0	0	6
202306050107	2023-12-02	0	0.0	1200	0	0	2	6
202306050108	2023-12-02	2		3570	0	0	5	6
202306050109	2023-12-02	1	0.0	2000	0	0	2	6
202306050110	2023-12-02	0	0.0	1800	0	0	5	6
202306050111	2023-12-02	1	0.0	2	0	0	5	6
202306050112	2023-12-02	1	0.0	1200	0	0	3	6
202306050201	2023-12-03	0	0.0	1200	0	0	1	6
202306050202	2023-12-03	0	0.0	1800	0	0	1	6
202306050203	2023-12-03	1	0.0	2000	0	0	1	6
202306050204	2023-12-03	0	0.0	1200	0	0	0	6
202306050205	2023-12-03	1	0.0	2000	0	0	0	6
202306050206	2023-12-03	0	0.0	1200	0	0	2	6
202306050207	2023-12-03	0	0.0	1800	0	0	2	6
202306050208	2023-12-03	1	0.0	2500	0	0	3	6
202306050209	2023-12-03	1	0.0	1200	0	0	4	6
202306050210	2023-12-03	0	0.0	1800	0	0	4	6
202306050211	2023-12-03	1	0.0	1200	0	0	5	6
202306050212	2023-12-03	0	0.0	1200	0	0	3	6
202306050301	2023-12-09	0	0.0	1200	0	0	1	6
202306050302	2023-12-09	0	0.0	1800	0	0	1	6
202306050303	2023-12-09	0	0.0	1200	0	0	1	6
202306050304	2023-12-09	1	0.0	1800	0	0	1	6
202306050305	2023-12-09	1	0.0	1600	0	0	0	6
202306050306	2023-12-09	0	0.0	1800	0	0	0	6
202306050307	2023-12-09	1	0.0	1200	0	0	2	6
202306050308	2023-12-09	0	0.0	1800	0	0	2	6
202306050309	2023-12-09	1	0.0	1200	0	0	2	6
202306050310	2023-12-09	0	0.0	1200	0	0	4	6
202306050311	2023-12-09	1	0.0	1800	0	0	4	6
202306050312	2023-12-09	0	0.0	2400	0	0	3	6
202306050401	2023-12-10	0	0.0	1200	0	0	1	6
202306050402	2023-12-10	1	0.0	1200	0	0	1	6
202306050403	2023-12-10	0	0.0	1800	0	0	1	6
202306050404	2023-12-10	2		2880	0	0	1	6
202306050405	2023-12-10	1	0.0	1800	0	0	0	6
202306050406	2023-12-10	1	0.0	2000	0	0	1	6
202306050407	2023-12-10	0	0.0	1800	0	0	2	6
202306050408	2023-12-10	0	0.0	2500	0	0	2	6
202306050409	2023-12-10	1	0.0	2000	0	0	3	6
202306050410	2023-12-10	0	0.0	1800	0	0	5	6
202306050411	2023-12-10	0	0.0	1200	0	0	5	6
202306050412	2023-12-10	1	0.0	1600	0	0	3	6
202306050501	2023-12-16	0	0.0	1200	0	2	1	6
202306050502	2023-12-16	0	0.0	1800	0	2	1	6
202306050503	2023-12-16	0	0.0	1800	0	2	1	6
202306050504	2023-12-16	1	0.0	1800	0	0	1	6
202306050505	2023-12-16	1	0.0	2000	0	0	0	6
202306050506	2023-12-16	0	0.0	1200	0	2	0	6
202306050507	2023-12-16	1	0.0	2000	0	0	2	6
202306050508	2023-12-16	1	0.0	1600	0	0	1	6
202306050509	2023-12-16	0	0.0	1800	0	2	3	6
202306050510	2023-12-16	0	0.0	1200	0	2	5	6
202306050511	2023-12-16	1	0.0	1600	0	0	5	6
202306050512	2023-12-16	0	0.0	1200	0	2	2	6
202306050601	2023-12-17	0	0.0	1200	0	0	1	6
202306050602	2023-12-17	0	0.0	1800	0	0	1	6
202306050603	2023-12-17	0	0.0	1200	0	0	1	6
202306050604	2023-12-17	2		2880	0	0	1	6
202306050605	2023-12-17	1	0.0	1600	0	0	0	6
202306050606	2023-12-17	0	0.0	1800	0	0	0	6
202306050607	2023-12-17	1	0.0	2000	0	0	1	6
202306050608	2023-12-17	0	0.0	1800	0	0	2	6
202306050609	2023-12-17	1	0.0	1600	0	0	2	6
202306050610	2023-12-17	0	0.0	1800	0	0	4	6
202306050611	2023-12-17	1	0.0	1800	0	0	5	6
202306050612	2023-12-17	1	0.0	1800	0	0	3	6
202306050701	2023-12-23	0	0.0	1200	0	0	1	6
202306050702	2023-12-23	0	0.0	1800	0	0	1	6
202306050703	2023-12-23	1	0.0	1600	0	0	1	6
202306050704	2023-12-23	0	0.0	1800	0	0	1	6
202306050705	2023-12-23	1	0.0	1800	0	0	0	6
202306050706	2023-12-23	0	0.0	1800	0	0	0	6
202306050707	2023-12-23	0	0.0	1200	0	0	2	6
202306050708	2023-12-23	0	0.0	1200	0	0	2	6
202306050709	2023-12-23	1	0.0	1600	0	0	2	6
202306050710	2023-12-23	2		4100	0	0	5	6
202306050711	2023-12-23	1	0.0	2500	0	0	4	6
202306050712	2023-12-23	1	0.0	1200	0	0	3	6
202306050801	2023-12-24	0	0.0	1200	1	0	1	6
202306050802	2023-12-24	0	0.0	1800	1	0	1	6
202306050803	2023-12-24	1	0.0	1200	1	0	1	6
202306050804	2023-12-24	1	0.0	2000	1	0	1	6
202306050805	2023-12-24	0	0.0	1200	1	0	0	6
202306050806	2023-12-24	1	0.0	1600	1	0	0	6
202306050807	2023-12-24	0	0.0	1800	1	0	2	6
202306050808	2023-12-24	0	0.0	1200	1	0	5	6
202306050809	2023-12-24	1	0.0	2500	1	0	3	6
202306050810	2023-12-24	1	0.0	1600	0	0	3	6
202306050811	2023-12-24	1	0.0	2500	0	0	5	6
202306050812	2023-12-24	0	0.0	1200	0	0	4	6
202306050901	2023-12-28	0	0.0	1200	1	0	1	6
202306050902	2023-12-28	0	0.0	1800	1	0	1	6
202306050903	2023-12-28	1	0.0	1600	1	0	1	6
202306050904	2023-12-28	1	0.0	1800	1	0	1	6
202306050905	2023-12-28	1	0.0	2000	1	0	0	6
202306050906	2023-12-28	0	0.0	1200	1	0	0	6
202306050907	2023-12-28	1	0.0	1800	0	0	2	6
202306050908	2023-12-28	0	0.0	1200	0	0	2	6
202306050909	2023-12-28	0	0.0	1800	0	0	3	6
202306050910	2023-12-28	0	0.0	1200	0	0	3	6
202306050911	2023-12-28	1	0.0	2000	0	0	5	6
202306050912	2023-12-28	1	0.0	1600	0	0	4	6
202307010101	2023-01-05	0	1.0	1800	0	0	1	7
202307010102	2023-01-05	0	1.0	1200	0	0	1	7
202307010103	2023-01-05	0	1.0	1900	0	0	1	7
202307010104	2023-01-05	0	1.0	1800	0	0	2	7
202307010105	2023-01-05	1	1.0	2000	0	0	0	7
202307010106	2023-01-05	1	1.0	2000	0	0	2	7
202307010107	2023-01-05	0	1.0	1200	0	0	3	7
202307010108	2023-01-05	0	1.0	1900	0	0	3	7
202307010109	2023-01-05	0	1.0	1400	0	0	4	7
202307010110	2023-01-05	1	1.0	3000	0	0	5	7
202307010111	2023-01-05	1	1.0	1600	0	0	5	7
202307010112	2023-01-05	1	1.0	1600	0	0	3	7
202307010201	2023-01-07	0	1.0	1800	0	0	1	7
202307010202	2023-01-07	0	1.0	1200	0	0	1	7
202307010203	2023-01-07	0	1.0	1900	0	0	1	7
202307010204	2023-01-07	0	1.0	1800	0	0	0	7
202307010205	2023-01-07	1	1.0	1600	0	0	1	7
202307010206	2023-01-07	1	1.0	1200	0	0	2	7
202307010207	2023-01-07	0	1.0	1800	0	0	2	7
202307010208	2023-01-07	0	1.0	1800	0	0	3	7
202307010209	2023-01-07	1	1.0	2200	0	0	5	7
202307010210	2023-01-07	1	1.0	2000	0	0	4	7
202307010211	2023-01-07	0	1.0	1400	0	0	5	7
202307010212	2023-01-07	1	1.0	1400	0	0	2	7
202307010301	2023-01-08	0	1.0	1800	0	0	1	7
202307010302	2023-01-08	0	1.0	1400	0	0	1	7
202307010303	2023-01-08	0	1.0	1800	0	0	1	7
202307010304	2023-01-08	0	1.0	1200	0	0	0	7
